[(-14105, 7144, -3847), (-159, 265, 46)]
[(-14156, 7151, -3884), (-96, 218, 5)]
[(-14156, 7151, -3884), (-96, 218, 5)]
[(-14156, 7151, -3884), (-96, 218, 5)]
[(-14156, 7151, -3884), (-96, 218, 5)]
[(-14173, 7140, -3894), (-76, 168, 48)]
[(-14173, 7140, -3894), (-76, 168, 48)]
[(-14173, 7140, -3894), (-76, 168, 48)]
[(-14173, 7140, -3894), (-76, 168, 48)]
[(-14173, 7140, -3894), (-76, 168, 48)]
[(-14173, 7140, -3894), (-76, 168, 48)]
[(-14143, 7134, -3903), (-100, 180, 45)]
[(-14143, 7134, -3903), (-100, 180, 45)]
[(-14143, 7134, -3903), (-100, 180, 45)]
[(-14143, 7134, -3903), (-100, 180, 45)]
[(-14143, 7134, -3903), (-100, 180, 45)]
[(-14124, 7195, -3892), (-98, 202, 12)]
[(-14124, 7195, -3892), (-98, 202, 12)]
[(-14124, 7195, -3892), (-98, 202, 12)]
[(-14124, 7195, -3892), (-98, 202, 12)]
[(-14124, 7195, -3892), (-98, 202, 12)]
[(-14124, 7195, -3892), (-98, 202, 12)]
[(-14124, 7195, -3892), (-98, 202, 12)]
[(-14120, 7179, -3871), (-81, 212, -18)]
[(-14120, 7179, -3871), (-81, 212, -18)]
[(-14120, 7179, -3871), (-81, 212, -18)]
[(-14120, 7179, -3871), (-81, 212, -18)]
[(-14120, 7179, -3871), (-81, 212, -18)]
[(-14120, 7179, -3871), (-81, 212, -18)]
[(-14132, 7165, -3863), (-96, 195, -9)]
[(-14132, 7165, -3863), (-96, 195, -9)]
[(-14132, 7165, -3863), (-96, 195, -9)]
[(-14132, 7165, -3863), (-96, 195, -9)]
[(-14132, 7165, -3863), (-96, 195, -9)]
[(-14116, 7152, -3867), (-114, 190, -2)]
[(-14116, 7152, -3867), (-114, 190, -2)]
[(-14116, 7152, -3867), (-114, 190, -2)]
[(-14116, 7152, -3867), (-114, 190, -2)]
[(-14116, 7152, -3867), (-114, 190, -2)]
[(-14116, 7152, -3867), (-114, 190, -2)]
[(-14116, 7152, -3867), (-114, 190, -2)]
[(-14132, 7188, -3819), (-127, 219, -10)]
[(-14132, 7188, -3819), (-127, 219, -10)]
[(-14132, 7188, -3819), (-127, 219, -10)]
[(-14132, 7188, -3819), (-127, 219, -10)]
[(-14132, 7188, -3819), (-127, 219, -10)]
[(-14132, 7188, -3819), (-127, 219, -10)]
[(-14152, 7178, -3815), (-74, 215, 9)]
[(-14152, 7178, -3815), (-74, 215, 9)]
[(-14152, 7178, -3815), (-74, 215, 9)]
[(-14152, 7178, -3815), (-74, 215, 9)]
[(-14152, 7178, -3815), (-74, 215, 9)]
[(-14128, 7180, -3809), (-98, 233, 19)]
[(-14128, 7180, -3809), (-98, 233, 19)]
[(-14128, 7180, -3809), (-98, 233, 19)]
[(-14128, 7180, -3809), (-98, 233, 19)]
[(-14128, 7180, -3809), (-98, 233, 19)]
[(-14128, 7180, -3809), (-98, 233, 19)]
[(-14128, 7180, -3809), (-98, 233, 19)]
[(-14098, 7210, -3794), (-128, 233, 48)]
[(-14098, 7210, -3794), (-128, 233, 48)]
[(-14098, 7210, -3794), (-128, 233, 48)]
[(-14098, 7210, -3794), (-128, 233, 48)]
[(-14098, 7210, -3794), (-128, 233, 48)]
[(-14098, 7210, -3794), (-128, 233, 48)]
[(-14108, 7194, -3834), (-113, 232, 44)]
[(-14108, 7194, -3834), (-113, 232, 44)]
[(-14108, 7194, -3834), (-113, 232, 44)]
[(-14108, 7194, -3834), (-113, 232, 44)]
[(-14108, 7194, -3834), (-113, 232, 44)]
[(-14116, 7180, -3857), (-106, 242, 38)]
[(-14116, 7180, -3857), (-106, 242, 38)]
[(-14116, 7180, -3857), (-106, 242, 38)]
[(-14116, 7180, -3857), (-106, 242, 38)]
[(-14116, 7180, -3857), (-106, 242, 38)]
[(-14116, 7180, -3857), (-106, 242, 38)]
[(-14116, 7180, -3857), (-106, 242, 38)]
[(-14114, 7160, -3864), (-105, 260, 22)]
[(-14114, 7160, -3864), (-105, 260, 22)]
[(-14114, 7160, -3864), (-105, 260, 22)]
[(-14114, 7160, -3864), (-105, 260, 22)]
[(-14114, 7160, -3864), (-105, 260, 22)]
[(-14114, 7160, -3864), (-105, 260, 22)]
[(-14111, 7186, -3857), (-121, 261, 9)]
[(-14111, 7186, -3857), (-121, 261, 9)]
[(-14111, 7186, -3857), (-121, 261, 9)]
[(-14111, 7186, -3857), (-121, 261, 9)]
[(-14111, 7186, -3857), (-121, 261, 9)]
[(-14136, 7195, -3873), (-107, 198, 33)]
[(-14136, 7195, -3873), (-107, 198, 33)]
[(-14136, 7195, -3873), (-107, 198, 33)]
[(-14136, 7195, -3873), (-107, 198, 33)]
[(-14136, 7195, -3873), (-107, 198, 33)]
[(-14136, 7195, -3873), (-107, 198, 33)]
[(-14136, 7195, -3873), (-107, 198, 33)]
[(-14119, 7188, -3873), (-140, 190, 45)]
[(-14119, 7188, -3873), (-140, 190, 45)]
[(-14119, 7188, -3873), (-140, 190, 45)]
[(-14119, 7188, -3873), (-140, 190, 45)]
[(-14119, 7188, -3873), (-140, 190, 45)]
[(-14072, 7225, -3872), (-145, 200, 44)]
[(-14072, 7225, -3872), (-145, 200, 44)]
[(-14072, 7225, -3872), (-145, 200, 44)]
[(-14072, 7225, -3872), (-145, 200, 44)]
[(-14072, 7225, -3872), (-145, 200, 44)]
[(-14072, 7225, -3872), (-145, 200, 44)]
[(-14054, 7212, -3865), (-149, 214, 11)]
[(-14054, 7212, -3865), (-149, 214, 11)]
[(-14054, 7212, -3865), (-149, 214, 11)]
[(-14054, 7212, -3865), (-149, 214, 11)]
[(-14054, 7212, -3865), (-149, 214, 11)]
[(-14065, 7184, -3854), (-127, 238, 21)]
[(-14065, 7184, -3854), (-127, 238, 21)]
[(-14065, 7184, -3854), (-127, 238, 21)]
[(-14065, 7184, -3854), (-127, 238, 21)]
[(-14065, 7184, -3854), (-127, 238, 21)]
[(-14065, 7184, -3854), (-127, 238, 21)]
[(-14065, 7184, -3854), (-127, 238, 21)]
[(-14065, 7184, -3854), (-127, 238, 21)]
[(-14063, 7161, -3864), (-141, 239, 31)]
[(-14063, 7161, -3864), (-141, 239, 31)]
[(-14063, 7161, -3864), (-141, 239, 31)]
[(-14063, 7161, -3864), (-141, 239, 31)]
[(-14063, 7161, -3864), (-141, 239, 31)]
[(-14079, 7152, -3866), (-163, 222, 10)]
