[(-15057, 2519, -5896), (-688, 756, 495)]
[(-14749, 3624, -6189), (-200, 382, 119)]
[(-14749, 3624, -6189), (-200, 382, 119)]
[(-14749, 3624, -6189), (-200, 382, 119)]
[(-14749, 3624, -6189), (-200, 382, 119)]
[(-14749, 3624, -6189), (-200, 382, 119)]
[(-14739, 3625, -6207), (-171, 396, 84)]
[(-14739, 3625, -6207), (-171, 396, 84)]
[(-14739, 3625, -6207), (-171, 396, 84)]
[(-14739, 3625, -6207), (-171, 396, 84)]
[(-14739, 3625, -6207), (-171, 396, 84)]
[(-14739, 3625, -6207), (-171, 396, 84)]
[(-14739, 3625, -6207), (-171, 396, 84)]
[(-14704, 3684, -6212), (-185, 409, 87)]
[(-14704, 3684, -6212), (-185, 409, 87)]
[(-14704, 3684, -6212), (-185, 409, 87)]
[(-14704, 3684, -6212), (-185, 409, 87)]
[(-14704, 3684, -6212), (-185, 409, 87)]
[(-14704, 3684, -6212), (-185, 409, 87)]
[(-14698, 3733, -6215), (-154, 372, 45)]
[(-14698, 3733, -6215), (-154, 372, 45)]
[(-14698, 3733, -6215), (-154, 372, 45)]
[(-14698, 3733, -6215), (-154, 372, 45)]
[(-14698, 3733, -6215), (-154, 372, 45)]
[(-14716, 3617, -6251), (-85, 232, -22)]
[(-14716, 3617, -6251), (-85, 232, -22)]
[(-14716, 3617, -6251), (-85, 232, -22)]
[(-14716, 3617, -6251), (-85, 232, -22)]
[(-14716, 3617, -6251), (-85, 232, -22)]
[(-14716, 3617, -6251), (-85, 232, -22)]
[(-14716, 3617, -6251), (-85, 232, -22)]
[(-14716, 3617, -6251), (-85, 232, -22)]
[(-14733, 3730, -6209), (309, 32, -336)]
[(-14733, 3730, -6209), (309, 32, -336)]
[(-14733, 3730, -6209), (309, 32, -336)]
[(-14733, 3730, -6209), (309, 32, -336)]
[(-14733, 3730, -6209), (309, 32, -336)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14768, 3662, -6144), (199, 28, -241)]
[(-14792, 3581, -6087), (110, 97, -182)]
[(-14792, 3581, -6087), (110, 97, -182)]
[(-14792, 3581, -6087), (110, 97, -182)]
[(-14792, 3581, -6087), (110, 97, -182)]
[(-14805, 3522, -6047), (46, 148, -154)]
[(-14805, 3522, -6047), (46, 148, -154)]
[(-14805, 3522, -6047), (46, 148, -154)]
[(-14805, 3522, -6047), (46, 148, -154)]
[(-14805, 3522, -6047), (46, 148, -154)]
[(-14805, 3522, -6047), (46, 148, -154)]
[(-14805, 3522, -6047), (46, 148, -154)]
[(-14846, 3452, -6028), (20, 200, -86)]
[(-14846, 3452, -6028), (20, 200, -86)]
[(-14846, 3452, -6028), (20, 200, -86)]
[(-14828, 3429, -6053), (-7, 192, -45)]
[(-14828, 3429, -6053), (-7, 192, -45)]
[(-14828, 3429, -6053), (-7, 192, -45)]
[(-14828, 3429, -6053), (-7, 192, -45)]
[(-14828, 3429, -6053), (-7, 192, -45)]
[(-14828, 3429, -6053), (-7, 192, -45)]
[(-14828, 3429, -6053), (-7, 192, -45)]
[(-14732, 3595, -6049), (-209, 219, 48)]
[(-14732, 3595, -6049), (-209, 219, 48)]
[(-14732, 3595, -6049), (-209, 219, 48)]
[(-14732, 3595, -6049), (-209, 219, 48)]
[(-14732, 3595, -6049), (-209, 219, 48)]
[(-14732, 3595, -6049), (-209, 219, 48)]
[(-14822, 3585, -5999), (-243, 135, -505)]
[(-14822, 3585, -5999), (-243, 135, -505)]
