[(-14011, 7290, -4055), (-123, 272, 34)]
[(-14054, 7215, -3908), (-79, 209, -30)]
[(-14054, 7215, -3908), (-79, 209, -30)]
[(-14054, 7215, -3908), (-79, 209, -30)]
[(-14054, 7215, -3908), (-79, 209, -30)]
[(-14054, 7215, -3908), (-79, 209, -30)]
[(-14054, 7215, -3908), (-79, 209, -30)]
[(-14068, 7224, -3876), (-132, 217, 4)]
[(-14068, 7224, -3876), (-132, 217, 4)]
[(-14068, 7224, -3876), (-132, 217, 4)]
[(-14068, 7224, -3876), (-132, 217, 4)]
[(-14068, 7224, -3876), (-132, 217, 4)]
[(-14040, 7222, -3848), (-112, 238, 38)]
[(-14040, 7222, -3848), (-112, 238, 38)]
[(-14040, 7222, -3848), (-112, 238, 38)]
[(-14040, 7222, -3848), (-112, 238, 38)]
[(-14040, 7222, -3848), (-112, 238, 38)]
[(-14036, 7232, -3881), (-103, 257, 17)]
[(-14036, 7232, -3881), (-103, 257, 17)]
