[(-14681, 4864, -5320), (-208, 396, 262)]
[(-14583, 5242, -5141), (-353, 360, -142)]
[(-14572, 5202, -5128), (-140, 388, -99)]
[(-14572, 5202, -5128), (-140, 388, -99)]
[(-14572, 5202, -5128), (-140, 388, -99)]
[(-14572, 5202, -5128), (-140, 388, -99)]
[(-14594, 5188, -5133), (-86, 355, -49)]
[(-14594, 5188, -5133), (-86, 355, -49)]
[(-14594, 5188, -5133), (-86, 355, -49)]
[(-14594, 5188, -5133), (-86, 355, -49)]
[(-14594, 5188, -5133), (-86, 355, -49)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14609, 5165, -5152), (-39, 340, -47)]
[(-14613, 5172, -5154), (-32, 314, -11)]
[(-14613, 5172, -5154), (-32, 314, -11)]
[(-14613, 5172, -5154), (-32, 314, -11)]
[(-14613, 5172, -5154), (-32, 314, -11)]
[(-14603, 5137, -5172), (-56, 319, -23)]
[(-14603, 5137, -5172), (-56, 319, -23)]
[(-14603, 5137, -5172), (-56, 319, -23)]
[(-14603, 5137, -5172), (-56, 319, -23)]
[(-14603, 5137, -5172), (-56, 319, -23)]
[(-14606, 5105, -5172), (-59, 310, -12)]
[(-14606, 5105, -5172), (-59, 310, -12)]
[(-14606, 5105, -5172), (-59, 310, -12)]
[(-14606, 5105, -5172), (-59, 310, -12)]
[(-14606, 5105, -5172), (-59, 310, -12)]
[(-14606, 5105, -5172), (-59, 310, -12)]
[(-14606, 5105, -5172), (-59, 310, -12)]
[(-14606, 5105, -5172), (-59, 310, -12)]
[(-14617, 5100, -5173), (-73, 333, -13)]
[(-14617, 5100, -5173), (-73, 333, -13)]
[(-14617, 5100, -5173), (-73, 333, -13)]
[(-14617, 5100, -5173), (-73, 333, -13)]
[(-14617, 5100, -5173), (-73, 333, -13)]
[(-14588, 5124, -5188), (-59, 318, 15)]
[(-14588, 5124, -5188), (-59, 318, 15)]
[(-14588, 5124, -5188), (-59, 318, 15)]
[(-14588, 5124, -5188), (-59, 318, 15)]
[(-14588, 5124, -5188), (-59, 318, 15)]
