[(-14579, 1115, -8110), (-59, 307, -8)]
[(-14489, 1115, -8247), (-267, 337, -11)]
[(-14489, 1115, -8247), (-267, 337, -11)]
[(-14489, 1115, -8247), (-267, 337, -11)]
[(-14489, 1115, -8247), (-267, 337, -11)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14478, 1131, -8240), (-253, 303, 4)]
[(-14513, 1133, -8236), (85, 143, 1)]
[(-14513, 1133, -8236), (85, 143, 1)]
[(-14513, 1133, -8236), (85, 143, 1)]
[(-14519, 1110, -8226), (74, 151, 54)]
[(-14519, 1110, -8226), (74, 151, 54)]
[(-14519, 1110, -8226), (74, 151, 54)]
[(-14519, 1110, -8226), (74, 151, 54)]
[(-14519, 1110, -8226), (74, 151, 54)]
[(-14519, 1110, -8226), (74, 151, 54)]
[(-14519, 1110, -8226), (74, 151, 54)]
[(-14526, 1116, -8214), (35, 215, 56)]
[(-14526, 1116, -8214), (35, 215, 56)]
[(-14526, 1116, -8214), (35, 215, 56)]
[(-14526, 1116, -8214), (35, 215, 56)]
[(-14524, 1077, -8201), (-7, 195, 71)]
[(-14524, 1077, -8201), (-7, 195, 71)]
[(-14524, 1077, -8201), (-7, 195, 71)]
[(-14524, 1077, -8201), (-7, 195, 71)]
[(-14524, 1077, -8201), (-7, 195, 71)]
[(-14524, 1077, -8201), (-7, 195, 71)]
[(-14524, 1077, -8201), (-7, 195, 71)]
[(-14536, 1077, -8190), (-57, 224, 51)]
[(-14536, 1077, -8190), (-57, 224, 51)]
[(-14536, 1077, -8190), (-57, 224, 51)]
[(-14536, 1077, -8190), (-57, 224, 51)]
[(-14536, 1077, -8190), (-57, 224, 51)]
[(-14536, 1077, -8190), (-57, 224, 51)]
[(-14545, 1123, -8172), (-20, 177, 43)]
[(-14545, 1123, -8172), (-20, 177, 43)]
[(-14545, 1123, -8172), (-20, 177, 43)]
[(-14545, 1123, -8172), (-20, 177, 43)]
[(-14545, 1123, -8172), (-20, 177, 43)]
[(-14545, 1123, -8172), (-20, 177, 43)]
[(-14545, 1123, -8172), (-20, 177, 43)]
[(-14532, 1120, -8180), (-34, 228, -23)]
[(-14532, 1120, -8180), (-34, 228, -23)]
[(-14532, 1120, -8180), (-34, 228, -23)]
[(-14532, 1120, -8180), (-34, 228, -23)]
[(-14532, 1120, -8180), (-34, 228, -23)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14548, 1117, -8172), (-91, 174, 1)]
[(-14512, 1132, -8160), (-30, 239, 56)]
[(-14512, 1132, -8160), (-30, 239, 56)]
[(-14543, 1144, -8162), (-97, 282, -11)]
[(-14543, 1144, -8162), (-97, 282, -11)]
[(-14543, 1144, -8162), (-97, 282, -11)]
[(-14543, 1144, -8162), (-97, 282, -11)]
[(-14543, 1144, -8162), (-97, 282, -11)]
[(-14543, 1144, -8162), (-97, 282, -11)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14564, 1107, -8161), (-83, 271, -35)]
[(-14584, 1104, -8137), (-125, 273, -9)]
[(-14584, 1104, -8137), (-125, 273, -9)]
[(-14584, 1104, -8137), (-125, 273, -9)]
[(-14584, 1104, -8137), (-125, 273, -9)]
[(-14571, 1123, -8147), (-81, 330, 38)]
[(-14571, 1123, -8147), (-81, 330, 38)]
[(-14571, 1123, -8147), (-81, 330, 38)]
[(-14576, 1132, -8146), (-144, 303, 8)]
[(-14576, 1132, -8146), (-144, 303, 8)]
[(-14576, 1132, -8146), (-144, 303, 8)]
[(-14576, 1132, -8146), (-144, 303, 8)]
