[(-14854, 302, -7581), (-104, 327, 4)]
[(-14868, 42, -7483), (-163, 307, 206)]
[(-14868, 42, -7483), (-163, 307, 206)]
[(-14865, 82, -7503), (-113, 299, 142)]
[(-14865, 82, -7503), (-113, 299, 142)]
[(-14865, 82, -7503), (-113, 299, 142)]
[(-14865, 82, -7503), (-113, 299, 142)]
[(-14865, 82, -7503), (-113, 299, 142)]
[(-14865, 82, -7503), (-113, 299, 142)]
[(-14880, 107, -7532), (-188, 406, 71)]
[(-14880, 107, -7532), (-188, 406, 71)]
[(-14880, 107, -7532), (-188, 406, 71)]
[(-14880, 107, -7532), (-188, 406, 71)]
[(-14880, 107, -7532), (-188, 406, 71)]
[(-14880, 107, -7532), (-188, 406, 71)]
[(-14880, 107, -7532), (-188, 406, 71)]
[(-14840, 179, -7562), (-146, 428, 70)]
[(-14840, 179, -7562), (-146, 428, 70)]
[(-14840, 179, -7562), (-146, 428, 70)]
[(-14840, 179, -7562), (-146, 428, 70)]
[(-14840, 179, -7562), (-146, 428, 70)]
[(-14824, 192, -7581), (-118, 425, 23)]
[(-14824, 192, -7581), (-118, 425, 23)]
[(-14824, 192, -7581), (-118, 425, 23)]
[(-14824, 192, -7581), (-118, 425, 23)]
[(-14824, 192, -7581), (-118, 425, 23)]
[(-14824, 192, -7581), (-118, 425, 23)]
[(-14824, 192, -7581), (-118, 425, 23)]
[(-14824, 192, -7581), (-118, 425, 23)]
[(-14817, 187, -7592), (-139, 394, 0)]
[(-14817, 187, -7592), (-139, 394, 0)]
[(-14817, 187, -7592), (-139, 394, 0)]
[(-14824, 167, -7589), (-124, 333, 8)]
[(-14824, 167, -7589), (-124, 333, 8)]
[(-14824, 167, -7589), (-124, 333, 8)]
[(-14824, 167, -7589), (-124, 333, 8)]
