[(-13479, 6950, -6292), (-277, 242, 17)]
[(-13521, 6823, -6318), (-320, 231, -34)]
[(-13521, 6823, -6318), (-320, 231, -34)]
[(-13502, 6838, -6292), (-154, 268, 10)]
[(-13502, 6838, -6292), (-154, 268, 10)]
[(-13502, 6838, -6292), (-154, 268, 10)]
[(-13502, 6838, -6292), (-154, 268, 10)]
[(-13502, 6838, -6292), (-154, 268, 10)]
[(-13502, 6838, -6292), (-154, 268, 10)]
[(-13488, 6852, -6316), (-73, 317, 75)]
[(-13488, 6852, -6316), (-73, 317, 75)]
[(-13488, 6852, -6316), (-73, 317, 75)]
[(-13488, 6852, -6316), (-73, 317, 75)]
[(-13488, 6852, -6316), (-73, 317, 75)]
[(-13488, 6852, -6316), (-73, 317, 75)]
[(-13488, 6852, -6316), (-73, 317, 75)]
[(-13448, 6896, -6375), (-44, 341, 79)]
[(-13448, 6896, -6375), (-44, 341, 79)]
[(-13448, 6896, -6375), (-44, 341, 79)]
[(-13448, 6896, -6375), (-44, 341, 79)]
[(-13448, 6896, -6375), (-44, 341, 79)]
[(-13440, 6889, -6383), (-56, 365, 74)]
[(-13440, 6889, -6383), (-56, 365, 74)]
[(-13440, 6889, -6383), (-56, 365, 74)]
[(-13440, 6889, -6383), (-56, 365, 74)]
[(-13440, 6889, -6383), (-56, 365, 74)]
[(-13440, 6889, -6383), (-56, 365, 74)]
[(-13449, 6883, -6414), (-98, 364, 63)]
[(-13449, 6883, -6414), (-98, 364, 63)]
[(-13449, 6883, -6414), (-98, 364, 63)]
[(-13449, 6883, -6414), (-98, 364, 63)]
[(-13449, 6883, -6414), (-98, 364, 63)]
[(-13449, 6883, -6414), (-98, 364, 63)]
[(-13449, 6883, -6414), (-98, 364, 63)]
[(-13440, 6877, -6374), (-115, 337, 27)]
[(-13440, 6877, -6374), (-115, 337, 27)]
[(-13440, 6877, -6374), (-115, 337, 27)]
[(-13440, 6877, -6374), (-115, 337, 27)]
[(-13440, 6877, -6374), (-115, 337, 27)]
[(-13448, 6876, -6390), (-93, 325, 8)]
[(-13448, 6876, -6390), (-93, 325, 8)]
[(-13448, 6876, -6390), (-93, 325, 8)]
[(-13448, 6876, -6390), (-93, 325, 8)]
[(-13448, 6876, -6390), (-93, 325, 8)]
[(-13448, 6876, -6390), (-93, 325, 8)]
[(-13446, 6918, -6376), (-114, 347, 15)]
[(-13446, 6918, -6376), (-114, 347, 15)]
[(-13446, 6918, -6376), (-114, 347, 15)]
[(-13446, 6918, -6376), (-114, 347, 15)]
[(-13446, 6918, -6376), (-114, 347, 15)]
[(-13446, 6918, -6376), (-114, 347, 15)]
[(-13446, 6918, -6376), (-114, 347, 15)]
[(-13440, 6894, -6372), (-109, 354, 51)]
[(-13440, 6894, -6372), (-109, 354, 51)]
[(-13440, 6894, -6372), (-109, 354, 51)]
[(-13440, 6894, -6372), (-109, 354, 51)]
[(-13440, 6894, -6372), (-109, 354, 51)]
[(-13423, 6904, -6412), (-76, 349, 47)]
[(-13423, 6904, -6412), (-76, 349, 47)]
[(-13423, 6904, -6412), (-76, 349, 47)]
[(-13423, 6904, -6412), (-76, 349, 47)]
[(-13423, 6904, -6412), (-76, 349, 47)]
[(-13423, 6904, -6412), (-76, 349, 47)]
[(-13464, 6922, -6432), (-73, 339, 55)]
[(-13464, 6922, -6432), (-73, 339, 55)]
[(-13464, 6922, -6432), (-73, 339, 55)]
[(-13464, 6922, -6432), (-73, 339, 55)]
[(-13464, 6922, -6432), (-73, 339, 55)]
[(-13464, 6922, -6432), (-73, 339, 55)]
[(-13464, 6922, -6432), (-73, 339, 55)]
[(-13425, 6905, -6454), (-76, 349, 50)]
[(-13425, 6905, -6454), (-76, 349, 50)]
[(-13425, 6905, -6454), (-76, 349, 50)]
[(-13425, 6905, -6454), (-76, 349, 50)]
[(-13425, 6905, -6454), (-76, 349, 50)]
[(-13425, 6905, -6454), (-76, 349, 50)]
[(-13425, 6905, -6454), (-76, 349, 50)]
[(-13442, 6891, -6472), (-101, 341, 24)]
[(-13442, 6891, -6472), (-101, 341, 24)]
[(-13442, 6891, -6472), (-101, 341, 24)]
[(-13442, 6891, -6472), (-101, 341, 24)]
[(-13436, 6874, -6450), (-110, 327, -2)]
[(-13436, 6874, -6450), (-110, 327, -2)]
[(-13436, 6874, -6450), (-110, 327, -2)]
