[(-13932, 5739, -6128), (-402, 558, 336)]
[(-13813, 6198, -6244), (-52, 465, -39)]
[(-13807, 6256, -6223), (-133, 457, -31)]
[(-13807, 6256, -6223), (-133, 457, -31)]
[(-13807, 6256, -6223), (-133, 457, -31)]
[(-13807, 6256, -6223), (-133, 457, -31)]
[(-13807, 6256, -6223), (-133, 457, -31)]
[(-13807, 6256, -6223), (-133, 457, -31)]
[(-13807, 6256, -6223), (-133, 457, -31)]
[(-13814, 6217, -6252), (-88, 416, -21)]
[(-13814, 6217, -6252), (-88, 416, -21)]
[(-13814, 6217, -6252), (-88, 416, -21)]
[(-13814, 6217, -6252), (-88, 416, -21)]
[(-13814, 6217, -6252), (-88, 416, -21)]
[(-13814, 6217, -6252), (-88, 416, -21)]
[(-13824, 6249, -6256), (-61, 409, 1)]
[(-13824, 6249, -6256), (-61, 409, 1)]
[(-13824, 6249, -6256), (-61, 409, 1)]
[(-13824, 6249, -6256), (-61, 409, 1)]
[(-13824, 6249, -6256), (-61, 409, 1)]
[(-13837, 6219, -6241), (-80, 357, 8)]
[(-13837, 6219, -6241), (-80, 357, 8)]
[(-13837, 6219, -6241), (-80, 357, 8)]
[(-13837, 6219, -6241), (-80, 357, 8)]
[(-13837, 6219, -6241), (-80, 357, 8)]
[(-13837, 6219, -6241), (-80, 357, 8)]
[(-13845, 6224, -6231), (-111, 342, -12)]
[(-13845, 6224, -6231), (-111, 342, -12)]
[(-13845, 6224, -6231), (-111, 342, -12)]
[(-13845, 6224, -6231), (-111, 342, -12)]
[(-13845, 6224, -6231), (-111, 342, -12)]
[(-13845, 6224, -6231), (-111, 342, -12)]
[(-13845, 6224, -6231), (-111, 342, -12)]
[(-13825, 6253, -6232), (-125, 319, 9)]
[(-13825, 6253, -6232), (-125, 319, 9)]
[(-13825, 6253, -6232), (-125, 319, 9)]
[(-13825, 6253, -6232), (-125, 319, 9)]
[(-13825, 6253, -6232), (-125, 319, 9)]
[(-13820, 6268, -6213), (-143, 324, 18)]
[(-13820, 6268, -6213), (-143, 324, 18)]
[(-13820, 6268, -6213), (-143, 324, 18)]
[(-13820, 6268, -6213), (-143, 324, 18)]
[(-13820, 6268, -6213), (-143, 324, 18)]
[(-13820, 6268, -6213), (-143, 324, 18)]
[(-13830, 6276, -6212), (-141, 320, 45)]
[(-13830, 6276, -6212), (-141, 320, 45)]
[(-13830, 6276, -6212), (-141, 320, 45)]
[(-13830, 6276, -6212), (-141, 320, 45)]
[(-13830, 6276, -6212), (-141, 320, 45)]
[(-13830, 6276, -6212), (-141, 320, 45)]
[(-13830, 6276, -6212), (-141, 320, 45)]
[(-13853, 6300, -6186), (-162, 310, 32)]
[(-13853, 6300, -6186), (-162, 310, 32)]
[(-13853, 6300, -6186), (-162, 310, 32)]
[(-13853, 6300, -6186), (-162, 310, 32)]
[(-13853, 6300, -6186), (-162, 310, 32)]
[(-13824, 6309, -6186), (-167, 309, 51)]
[(-13824, 6309, -6186), (-167, 309, 51)]
[(-13824, 6309, -6186), (-167, 309, 51)]
[(-13824, 6309, -6186), (-167, 309, 51)]
[(-13824, 6309, -6186), (-167, 309, 51)]
[(-13824, 6309, -6186), (-167, 309, 51)]
[(-13804, 6333, -6208), (-149, 323, 38)]
[(-13804, 6333, -6208), (-149, 323, 38)]
[(-13804, 6333, -6208), (-149, 323, 38)]
[(-13804, 6333, -6208), (-149, 323, 38)]
[(-13804, 6333, -6208), (-149, 323, 38)]
[(-13804, 6333, -6208), (-149, 323, 38)]
[(-13800, 6357, -6200), (-129, 316, 15)]
[(-13800, 6357, -6200), (-129, 316, 15)]
[(-13800, 6357, -6200), (-129, 316, 15)]
[(-13800, 6357, -6200), (-129, 316, 15)]
[(-13800, 6357, -6200), (-129, 316, 15)]
[(-13787, 6367, -6161), (-130, 326, -7)]
[(-13787, 6367, -6161), (-130, 326, -7)]
[(-13787, 6367, -6161), (-130, 326, -7)]
[(-13787, 6367, -6161), (-130, 326, -7)]
[(-13787, 6367, -6161), (-130, 326, -7)]
[(-13787, 6367, -6161), (-130, 326, -7)]
[(-13786, 6355, -6166), (-104, 332, 4)]
[(-13786, 6355, -6166), (-104, 332, 4)]
[(-13786, 6355, -6166), (-104, 332, 4)]
[(-13786, 6355, -6166), (-104, 332, 4)]
[(-13786, 6355, -6166), (-104, 332, 4)]
[(-13786, 6355, -6166), (-104, 332, 4)]
[(-13786, 6355, -6166), (-104, 332, 4)]
[(-13795, 6344, -6187), (-106, 348, 11)]
[(-13795, 6344, -6187), (-106, 348, 11)]
[(-13795, 6344, -6187), (-106, 348, 11)]
[(-13795, 6344, -6187), (-106, 348, 11)]
[(-13795, 6344, -6187), (-106, 348, 11)]
[(-13772, 6352, -6195), (-134, 356, 25)]
