[(-14740, 1181, -7648), (-71, 271, -12)]
[(-14692, 1369, -7633), (-137, 368, 1)]
[(-14692, 1369, -7633), (-137, 368, 1)]
[(-14692, 1369, -7633), (-137, 368, 1)]
[(-14704, 1235, -7665), (-30, 505, -259)]
[(-14704, 1235, -7665), (-30, 505, -259)]
[(-14704, 1235, -7665), (-30, 505, -259)]
[(-14704, 1235, -7665), (-30, 505, -259)]
[(-14704, 1235, -7665), (-30, 505, -259)]
[(-14704, 1235, -7665), (-30, 505, -259)]
[(-14696, 1148, -7733), (-7, 455, -268)]
[(-14696, 1148, -7733), (-7, 455, -268)]
[(-14696, 1148, -7733), (-7, 455, -268)]
[(-14696, 1148, -7733), (-7, 455, -268)]
[(-14696, 1148, -7733), (-7, 455, -268)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14690, 1076, -7747), (-57, 470, -180)]
[(-14713, 1048, -7794), (-40, 423, -24)]
[(-14713, 1048, -7794), (-40, 423, -24)]
[(-14713, 1048, -7794), (-40, 423, -24)]
[(-14713, 1048, -7794), (-40, 423, -24)]
[(-14701, 1064, -7812), (-67, 354, 15)]
[(-14701, 1064, -7812), (-67, 354, 15)]
[(-14701, 1064, -7812), (-67, 354, 15)]
[(-14701, 1064, -7812), (-67, 354, 15)]
[(-14701, 1064, -7812), (-67, 354, 15)]
[(-14676, 1040, -7832), (-135, 309, -21)]
[(-14676, 1040, -7832), (-135, 309, -21)]
[(-14676, 1040, -7832), (-135, 309, -21)]
[(-14676, 1040, -7832), (-135, 309, -21)]
[(-14676, 1040, -7832), (-135, 309, -21)]
[(-14675, 1026, -7814), (-94, 222, 30)]
[(-14675, 1026, -7814), (-94, 222, 30)]
[(-14675, 1026, -7814), (-94, 222, 30)]
[(-14675, 1026, -7814), (-94, 222, 30)]
