[(-14679, 954, -7828), (-72, 362, 0)]
[(-14708, 703, -8106), (-280, 393, 116)]
[(-14666, 812, -8076), (-305, 348, 164)]
[(-14666, 812, -8076), (-305, 348, 164)]
[(-14666, 812, -8076), (-305, 348, 164)]
[(-14666, 812, -8076), (-305, 348, 164)]
[(-14666, 812, -8076), (-305, 348, 164)]
[(-14666, 812, -8076), (-305, 348, 164)]
[(-14666, 812, -8076), (-305, 348, 164)]
[(-14677, 849, -8019), (-291, 322, 83)]
[(-14677, 849, -8019), (-291, 322, 83)]
[(-14677, 849, -8019), (-291, 322, 83)]
[(-14677, 849, -8019), (-291, 322, 83)]
[(-14677, 849, -8019), (-291, 322, 83)]
[(-14651, 940, -8028), (-274, 309, 40)]
[(-14651, 940, -8028), (-274, 309, 40)]
[(-14651, 940, -8028), (-274, 309, 40)]
[(-14651, 940, -8028), (-274, 309, 40)]
[(-14651, 940, -8028), (-274, 309, 40)]
[(-14651, 940, -8028), (-274, 309, 40)]
[(-14662, 916, -7978), (-246, 327, 17)]
[(-14662, 916, -7978), (-246, 327, 17)]
[(-14662, 916, -7978), (-246, 327, 17)]
[(-14662, 916, -7978), (-246, 327, 17)]
[(-14662, 916, -7978), (-246, 327, 17)]
[(-14662, 916, -7978), (-246, 327, 17)]
[(-14662, 916, -7978), (-246, 327, 17)]
[(-14700, 912, -7987), (-171, 313, 3)]
[(-14700, 912, -7987), (-171, 313, 3)]
[(-14700, 912, -7987), (-171, 313, 3)]
[(-14700, 912, -7987), (-171, 313, 3)]
[(-14700, 912, -7987), (-171, 313, 3)]
[(-14700, 912, -7987), (-171, 313, 3)]
