[(-14354, 5270, -5577), (-614, 571, 338)]
[(-14096, 5973, -5752), (-113, 354, 187)]
[(-14096, 5973, -5752), (-113, 354, 187)]
[(-14096, 5973, -5752), (-113, 354, 187)]
[(-14096, 5973, -5752), (-113, 354, 187)]
[(-14059, 6021, -5744), (-92, 372, 127)]
[(-14059, 6021, -5744), (-92, 372, 127)]
[(-14059, 6021, -5744), (-92, 372, 127)]
[(-14059, 6021, -5744), (-92, 372, 127)]
[(-14059, 6021, -5744), (-92, 372, 127)]
[(-14059, 6021, -5744), (-92, 372, 127)]
[(-14059, 6021, -5744), (-92, 372, 127)]
[(-14033, 6031, -5776), (-82, 335, 128)]
[(-14033, 6031, -5776), (-82, 335, 128)]
[(-14033, 6031, -5776), (-82, 335, 128)]
[(-14033, 6031, -5776), (-82, 335, 128)]
[(-14040, 6021, -5761), (-185, 326, 90)]
[(-14040, 6021, -5761), (-185, 326, 90)]
[(-14040, 6021, -5761), (-185, 326, 90)]
[(-14040, 6021, -5761), (-185, 326, 90)]
[(-14040, 6021, -5761), (-185, 326, 90)]
[(-14040, 6021, -5761), (-185, 326, 90)]
[(-14040, 6021, -5761), (-185, 326, 90)]
[(-14000, 6038, -5785), (-128, 306, 55)]
[(-14000, 6038, -5785), (-128, 306, 55)]
[(-14000, 6038, -5785), (-128, 306, 55)]
[(-14000, 6038, -5785), (-128, 306, 55)]
[(-14000, 6038, -5785), (-128, 306, 55)]
[(-14000, 6038, -5785), (-128, 306, 55)]
[(-14012, 6061, -5782), (-130, 290, 14)]
[(-14012, 6061, -5782), (-130, 290, 14)]
[(-14012, 6061, -5782), (-130, 290, 14)]
[(-14012, 6061, -5782), (-130, 290, 14)]
[(-14012, 6061, -5782), (-130, 290, 14)]
[(-14012, 6061, -5782), (-130, 290, 14)]
[(-14012, 6061, -5782), (-130, 290, 14)]
[(-14000, 6071, -5760), (-107, 291, 1)]
[(-14000, 6071, -5760), (-107, 291, 1)]
[(-14000, 6071, -5760), (-107, 291, 1)]
[(-14000, 6071, -5760), (-107, 291, 1)]
[(-14000, 6071, -5760), (-107, 291, 1)]
[(-14005, 6078, -5745), (-98, 299, 0)]
[(-14005, 6078, -5745), (-98, 299, 0)]
[(-14005, 6078, -5745), (-98, 299, 0)]
[(-14005, 6078, -5745), (-98, 299, 0)]
[(-14005, 6078, -5745), (-98, 299, 0)]
[(-14005, 6078, -5745), (-98, 299, 0)]
[(-14004, 6076, -5770), (-99, 318, 57)]
[(-14004, 6076, -5770), (-99, 318, 57)]
[(-14004, 6076, -5770), (-99, 318, 57)]
[(-14004, 6076, -5770), (-99, 318, 57)]
[(-14004, 6076, -5770), (-99, 318, 57)]
[(-14023, 6103, -5768), (-117, 290, 45)]
[(-14023, 6103, -5768), (-117, 290, 45)]
[(-14023, 6103, -5768), (-117, 290, 45)]
[(-14023, 6103, -5768), (-117, 290, 45)]
[(-14024, 6057, -5780), (-172, 156, -28)]
[(-14024, 6057, -5780), (-172, 156, -28)]
[(-14024, 6057, -5780), (-172, 156, -28)]
[(-14024, 6057, -5780), (-172, 156, -28)]
[(-14024, 6057, -5780), (-172, 156, -28)]
[(-14024, 6057, -5780), (-172, 156, -28)]
[(-14024, 6057, -5780), (-172, 156, -28)]
[(-14024, 6057, -5780), (-172, 156, -28)]
[(-14100, 6019, -5762), (148, -34, -257)]
[(-14100, 6019, -5762), (148, -34, -257)]
[(-14100, 6019, -5762), (148, -34, -257)]
[(-14100, 6019, -5762), (148, -34, -257)]
[(-14100, 6019, -5762), (148, -34, -257)]
[(-14100, 6032, -5705), (203, -297, -565)]
[(-14100, 6032, -5705), (203, -297, -565)]
[(-14100, 6032, -5705), (203, -297, -565)]
[(-14100, 6032, -5705), (203, -297, -565)]
[(-14100, 6032, -5705), (203, -297, -565)]
[(-14137, 5931, -5583), (-62, -416, -1259)]
[(-14137, 5931, -5583), (-62, -416, -1259)]
[(-14137, 5931, -5583), (-62, -416, -1259)]
[(-14137, 5931, -5583), (-62, -416, -1259)]
[(-14137, 5931, -5583), (-62, -416, -1259)]
