[(-15770, 1941, -3368), (-85, 302, -12)]
[(-15743, 2008, -3355), (-156, 360, -12)]
[(-15743, 2008, -3355), (-156, 360, -12)]
[(-15743, 2008, -3355), (-156, 360, -12)]
[(-15743, 2008, -3355), (-156, 360, -12)]
[(-15755, 2016, -3374), (-191, 370, -22)]
[(-15755, 2016, -3374), (-191, 370, -22)]
[(-15755, 2016, -3374), (-191, 370, -22)]
[(-15755, 2016, -3374), (-191, 370, -22)]
[(-15755, 2016, -3374), (-191, 370, -22)]
[(-15755, 2016, -3374), (-191, 370, -22)]
[(-15760, 2013, -3410), (-194, 359, -16)]
[(-15760, 2013, -3410), (-194, 359, -16)]
[(-15760, 2013, -3410), (-194, 359, -16)]
[(-15760, 2013, -3410), (-194, 359, -16)]
[(-15760, 2013, -3410), (-194, 359, -16)]
[(-15760, 2013, -3410), (-194, 359, -16)]
[(-15760, 2013, -3410), (-194, 359, -16)]
[(-15749, 2023, -3412), (-186, 422, -11)]
[(-15749, 2023, -3412), (-186, 422, -11)]
[(-15749, 2023, -3412), (-186, 422, -11)]
[(-15749, 2023, -3412), (-186, 422, -11)]
[(-15749, 2023, -3412), (-186, 422, -11)]
[(-15740, 2020, -3384), (-149, 395, -30)]
[(-15740, 2020, -3384), (-149, 395, -30)]
[(-15740, 2020, -3384), (-149, 395, -30)]
[(-15740, 2020, -3384), (-149, 395, -30)]
[(-15740, 2020, -3384), (-149, 395, -30)]
[(-15740, 2020, -3384), (-149, 395, -30)]
[(-15740, 2020, -3384), (-149, 395, -30)]
[(-15756, 2028, -3378), (-188, 374, -7)]
[(-15756, 2028, -3378), (-188, 374, -7)]
[(-15756, 2028, -3378), (-188, 374, -7)]
[(-15756, 2028, -3378), (-188, 374, -7)]
[(-15756, 2028, -3378), (-188, 374, -7)]
[(-15756, 2028, -3378), (-188, 374, -7)]
[(-15752, 2035, -3372), (-183, 341, -6)]
[(-15752, 2035, -3372), (-183, 341, -6)]
[(-15752, 2035, -3372), (-183, 341, -6)]
[(-15752, 2035, -3372), (-183, 341, -6)]
[(-15752, 2035, -3372), (-183, 341, -6)]
[(-15752, 2035, -3372), (-183, 341, -6)]
[(-15752, 2035, -3372), (-183, 341, -6)]
[(-15762, 2022, -3400), (-174, 345, -12)]
[(-15762, 2022, -3400), (-174, 345, -12)]
[(-15762, 2022, -3400), (-174, 345, -12)]
[(-15762, 2022, -3400), (-174, 345, -12)]
[(-15760, 2001, -3376), (-147, 331, -15)]
[(-15760, 2001, -3376), (-147, 331, -15)]
[(-15760, 2001, -3376), (-147, 331, -15)]
[(-15760, 2001, -3376), (-147, 331, -15)]
[(-15760, 2001, -3376), (-147, 331, -15)]
[(-15760, 2001, -3376), (-147, 331, -15)]
[(-15775, 1987, -3396), (-76, 302, -11)]
[(-15775, 1987, -3396), (-76, 302, -11)]
[(-15775, 1987, -3396), (-76, 302, -11)]
[(-15775, 1987, -3396), (-76, 302, -11)]
[(-15775, 1987, -3396), (-76, 302, -11)]
[(-15760, 1995, -3393), (-51, 291, -5)]
[(-15760, 1995, -3393), (-51, 291, -5)]
[(-15760, 1995, -3393), (-51, 291, -5)]
[(-15760, 1995, -3393), (-51, 291, -5)]
[(-15760, 1995, -3393), (-51, 291, -5)]
[(-15788, 1983, -3397), (-13, 286, -10)]
[(-15788, 1983, -3397), (-13, 286, -10)]
[(-15788, 1983, -3397), (-13, 286, -10)]
[(-15788, 1983, -3397), (-13, 286, -10)]
[(-15788, 1983, -3397), (-13, 286, -10)]
[(-15788, 1983, -3397), (-13, 286, -10)]
[(-15788, 1983, -3397), (-13, 286, -10)]
[(-15788, 1983, -3397), (-13, 286, -10)]
[(-15778, 1982, -3356), (-47, 286, -5)]
[(-15778, 1982, -3356), (-47, 286, -5)]
[(-15778, 1982, -3356), (-47, 286, -5)]
[(-15778, 1982, -3356), (-47, 286, -5)]
[(-15778, 1982, -3356), (-47, 286, -5)]
