[(-13849, 7680, -3940), (-97, 326, 39)]
[(-13898, 7698, -3903), (-135, 989, 120)]
[(-13898, 7698, -3903), (-135, 989, 120)]
[(-13840, 7704, -4032), (-188, 871, 55)]
[(-13840, 7704, -4032), (-188, 871, 55)]
[(-13840, 7704, -4032), (-188, 871, 55)]
[(-13840, 7704, -4032), (-188, 871, 55)]
[(-13840, 7704, -4032), (-188, 871, 55)]
[(-13840, 7704, -4032), (-188, 871, 55)]
[(-13817, 7696, -4069), (-150, 682, -19)]
[(-13817, 7696, -4069), (-150, 682, -19)]
[(-13817, 7696, -4069), (-150, 682, -19)]
[(-13817, 7696, -4069), (-150, 682, -19)]
[(-13817, 7696, -4069), (-150, 682, -19)]
[(-13838, 7639, -4078), (-232, -47, -80)]
[(-13838, 7639, -4078), (-232, -47, -80)]
[(-13838, 7639, -4078), (-232, -47, -80)]
[(-13838, 7639, -4078), (-232, -47, -80)]
[(-13838, 7639, -4078), (-232, -47, -80)]
[(-13838, 7639, -4078), (-232, -47, -80)]
[(-13838, 7639, -4078), (-232, -47, -80)]
[(-13872, 7605, -4040), (-209, -192, -24)]
[(-13872, 7605, -4040), (-209, -192, -24)]
[(-13872, 7605, -4040), (-209, -192, -24)]
[(-13872, 7605, -4040), (-209, -192, -24)]
[(-13872, 7605, -4040), (-209, -192, -24)]
[(-13872, 7605, -4040), (-209, -192, -24)]
[(-13876, 7599, -3981), (-177, -38, 29)]
[(-13876, 7599, -3981), (-177, -38, 29)]
[(-13876, 7599, -3981), (-177, -38, 29)]
[(-13876, 7599, -3981), (-177, -38, 29)]
[(-13876, 7599, -3981), (-177, -38, 29)]
[(-13869, 7593, -3935), (-178, 266, 22)]
[(-13869, 7593, -3935), (-178, 266, 22)]
[(-13869, 7593, -3935), (-178, 266, 22)]
[(-13869, 7593, -3935), (-178, 266, 22)]
[(-13869, 7593, -3935), (-178, 266, 22)]
[(-13869, 7593, -3935), (-178, 266, 22)]
[(-13869, 7593, -3935), (-178, 266, 22)]
[(-13869, 7593, -3935), (-178, 266, 22)]
[(-13870, 7576, -3959), (-170, 421, -15)]
[(-13870, 7576, -3959), (-170, 421, -15)]
[(-13870, 7576, -3959), (-170, 421, -15)]
[(-13863, 7526, -4006), (-136, 314, 7)]
[(-13863, 7526, -4006), (-136, 314, 7)]
[(-13863, 7526, -4006), (-136, 314, 7)]
[(-13863, 7526, -4006), (-136, 314, 7)]
[(-13863, 7526, -4006), (-136, 314, 7)]
[(-13863, 7526, -4006), (-136, 314, 7)]
[(-13881, 7543, -4002), (-177, 165, 30)]
[(-13881, 7543, -4002), (-177, 165, 30)]
[(-13881, 7543, -4002), (-177, 165, 30)]
[(-13881, 7543, -4002), (-177, 165, 30)]
[(-13881, 7543, -4002), (-177, 165, 30)]
[(-13881, 7543, -4002), (-177, 165, 30)]
[(-13881, 7543, -4002), (-177, 165, 30)]
[(-13860, 7578, -3948), (-192, 130, 42)]
[(-13860, 7578, -3948), (-192, 130, 42)]
[(-13860, 7578, -3948), (-192, 130, 42)]
[(-13860, 7578, -3948), (-192, 130, 42)]
[(-13860, 7578, -3948), (-192, 130, 42)]
[(-13846, 7600, -3918), (-161, 269, 22)]
[(-13846, 7600, -3918), (-161, 269, 22)]
[(-13846, 7600, -3918), (-161, 269, 22)]
